mode,attr_a,attr_b,normalized_pair_a,normalized_pair_b,pair_key,source_a,source_b,context_a,context_b,cosine_similarity,name_similarity,ontology_root_a,ontology_root_b,ontology_match,value_cooccurrence,regex_a,regex_b,regex_match,regex_compatible,vss_similarity,shape_similarity,aggregate_score,evidence_signal_count,AANF_status,ECNF_status,CMNF_status,AANF_basis,ECNF_basis,CMNF_basis,bridge_rule_applied,bridge_rule_name,bridge_blocked_reason,bridge_safety_status,candidate_generation_source,final_decision,reason,lineage_id,is_predicted_merge,would_have_accepted_without_veto,veto_reason,is_in_true_pairs,is_in_negative_pairs,error_class,semantic_family
embed_only_baseline,version,name,name,version,name <-> version,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8982812762260437,0.0,,party:name,False,0.25,mixed,mixed,True,False,0.9728037118911743,0.0,0.6538732528686524,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000219,True,True,,False,False,FP,|party:name
embed_only_baseline,version,type,type,version,type <-> version,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.9160459041595459,0.0,,payment:account_type,False,0.25,mixed,mixed,True,False,0.9886026978492737,0.0,0.6641389012336731,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000220,True,True,,False,False,FP,|payment:account_type
embed_only_baseline,version,aliases,aliases,version,aliases <-> version,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8463295698165894,0.0,,,False,0.16666666666666666,mixed,mixed,True,False,0.8414971828460693,0.0,0.6068312644958497,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000221,True,True,,False,False,FP,|
embed_only_baseline,version,pattern,pattern,version,pattern <-> version,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8669208288192749,0.0,,,False,0.3333333333333333,mixed,mixed,True,False,0.9416096806526184,0.0,0.6350902676582337,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000222,True,True,,False,False,FP,|
embed_only_baseline,version,description,description,version,description <-> version,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.9013202786445618,0.0,,text:description,False,0.16666666666666666,mixed,mixed,True,False,0.968741238117218,0.0,0.6542763590812684,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000223,True,True,,False,False,FP,|text:description
embed_only_baseline,version,tags,tags,version,tags <-> version,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8521965146064758,0.0,,,False,0.5,mixed,mixed,True,False,0.9915380477905273,0.0,0.6391862154006958,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000224,True,True,,False,False,FP,|
embed_only_baseline,version,created_at,created at,version,created at <-> version,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.789355993270874,0.0,,,False,1.0,mixed,mixed,True,False,0.9916351437568665,0.0,0.6140694260597229,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000225,True,True,,False,False,FP,|
embed_only_baseline,name,type,name,type,name <-> type,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.949573814868927,0.0,party:name,payment:account_type,False,1.0,mixed,mixed,True,False,0.9792548418045044,0.0,0.6756804943084717,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000271,True,True,,False,False,FP,party:name|payment:account_type
embed_only_baseline,name,aliases,aliases,name,aliases <-> name,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.9031099677085876,0.0,party:name,,False,0.6666666666666666,mixed,mixed,True,False,0.9294254779815674,0.0,0.6471290826797486,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000272,True,True,,False,False,FP,party:name|
embed_only_baseline,name,pattern,name,pattern,name <-> pattern,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.9142847657203674,0.0,party:name,,False,0.75,mixed,mixed,True,False,0.9914980530738831,0.0,0.6640135169029237,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000273,True,True,,False,False,FP,party:name|
embed_only_baseline,name,description,description,name,description <-> name,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.9527760744094849,0.0,party:name,text:description,False,0.6666666666666666,mixed,mixed,True,False,0.9988099932670593,0.0,0.6808724284172059,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000274,True,True,,False,False,FP,party:name|text:description
embed_only_baseline,name,tags,name,tags,name <-> tags,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.9128604531288147,0.0,party:name,,False,0.5,mixed,mixed,True,False,0.9872517585754395,0.0,0.6625945329666139,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000275,True,True,,False,False,FP,party:name|
embed_only_baseline,name,created_at,created at,name,created at <-> name,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8413063883781433,0.0,party:name,,False,0.25,mixed,mixed,True,False,0.980570912361145,0.0,0.6326367378234864,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000276,True,True,,False,False,FP,party:name|
embed_only_baseline,name,currency,currency,name,currency <-> name,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6660139560699463,0.0,party:name,payment:currency,False,0.19047619047619047,mixed,mixed,True,False,0.9691116809844971,0.0,0.560227918624878,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000280,True,True,,False,False,FP,party:name|payment:currency
embed_only_baseline,name,reqd_exctn_dt,name,reqd exctn dt,name <-> reqd exctn dt,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6567586064338684,0.0,party:name,,False,0.6666666666666666,mixed,mixed,True,False,0.9793545603752136,0.0,0.5585743546485902,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000285,True,True,,False,False,FP,party:name|
embed_only_baseline,name,exp,exp,name,exp <-> name,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.6666297912597656,0.0,party:name,,False,0.25,mixed,mixed,True,False,0.9738572835922241,0.0,0.561423373222351,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000300,True,True,,False,False,FP,party:name|
embed_only_baseline,name,created,created,name,created <-> name,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.6589459776878357,0.0,party:name,,False,0.25,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9771541357040405,0.0,0.4590092182159424,2,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000317,True,True,,False,False,FP,party:name|
embed_only_baseline,name,payer_account,name,payer account,name <-> payer account,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.6839830279350281,0.0,party:name,payment:account,False,0.25,mixed,"^[0-9]{6,19}$",False,False,0.9783240556716919,0.0,0.4692580223083497,2,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000318,True,True,,False,False,FP,party:name|payment:account
embed_only_baseline,type,aliases,aliases,type,aliases <-> type,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.880113422870636,0.0,payment:account_type,,False,0.6666666666666666,mixed,mixed,True,False,0.844545304775238,0.0,0.6209544301033021,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000322,True,True,,False,False,FP,payment:account_type|
embed_only_baseline,type,pattern,pattern,type,pattern <-> type,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.9192487597465515,0.0,payment:account_type,,False,0.75,mixed,mixed,True,False,0.9452388286590576,0.0,0.6567472696304322,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000323,True,True,,False,False,FP,payment:account_type|
embed_only_baseline,type,description,description,type,description <-> type,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.938035249710083,0.0,payment:account_type,text:description,False,0.6666666666666666,mixed,mixed,True,False,0.9756550192832947,0.0,0.6703451037406921,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000324,True,True,,False,False,FP,payment:account_type|text:description
embed_only_baseline,type,tags,tags,type,tags <-> type,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8931879997253418,0.0,payment:account_type,,False,0.5,mixed,mixed,True,False,0.997468113899231,0.0,0.6567688226699829,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000325,True,True,,False,False,FP,payment:account_type|
embed_only_baseline,type,created_at,created at,type,created at <-> type,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8346399068832397,0.0,payment:account_type,,False,0.25,mixed,mixed,True,False,0.9954625368118286,0.0,0.6329484701156617,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000326,True,True,,False,False,FP,payment:account_type|
embed_only_baseline,type,instd_amt,instd amount,type,instd amount <-> type,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6597156524658203,0.0,payment:account_type,payment:amount,False,0.6666666666666666,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9796016812324524,0.0,0.4598065972328186,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000329,True,True,,False,False,FP,payment:account_type|payment:amount
embed_only_baseline,type,currency,currency,type,currency <-> type,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6517581939697266,0.0,payment:account_type,payment:currency,False,0.19047619047619047,mixed,mixed,True,False,0.9953515529632568,0.0,0.559773588180542,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000330,True,True,,False,False,FP,payment:account_type|payment:currency
embed_only_baseline,type,reqd_exctn_dt,reqd exctn dt,type,reqd exctn dt <-> type,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6616880893707275,0.0,payment:account_type,,False,0.6666666666666666,mixed,mixed,True,False,0.9937865138053894,0.0,0.5634325385093689,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000335,True,True,,False,False,FP,payment:account_type|
embed_only_baseline,type,exp,exp,type,exp <-> type,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.6656864285469055,0.0,payment:account_type,,False,0.25,mixed,mixed,True,False,0.9877565503120422,0.0,0.5638258814811706,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000350,True,True,,False,False,FP,payment:account_type|
embed_only_baseline,type,created,created,type,created <-> type,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.6595970988273621,0.0,payment:account_type,,False,0.25,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9915537238121033,0.0,0.4621495842933655,2,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000367,True,True,,False,False,FP,payment:account_type|
embed_only_baseline,type,payer_account,payer account,type,payer account <-> type,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.6576427817344666,0.0,payment:account_type,payment:account,False,0.25,mixed,"^[0-9]{6,19}$",False,False,0.9928274750709534,0.0,0.4616226077079773,2,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000368,True,True,,False,False,FP,payment:account_type|payment:account
embed_only_baseline,aliases,pattern,aliases,pattern,aliases <-> pattern,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8457038402557373,0.0,,,False,0.5,mixed,mixed,True,False,0.9659555554389954,0.0,0.631472647190094,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000372,True,True,,False,False,FP,|
embed_only_baseline,aliases,description,aliases,description,aliases <-> description,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8579573631286621,0.0,,text:description,False,1.0,mixed,mixed,True,False,0.9352554082870483,0.0,0.6302340269088745,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000373,True,True,,False,False,FP,|text:description
embed_only_baseline,aliases,tags,aliases,tags,aliases <-> tags,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8491706252098083,0.0,,,False,0.3333333333333333,mixed,mixed,True,False,0.8617581725120544,0.0,0.6120198845863343,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000374,True,True,,False,False,FP,|
embed_only_baseline,aliases,created_at,aliases,created at,aliases <-> created at,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.795689582824707,0.0,,,False,0.16666666666666666,mixed,mixed,True,False,0.84192955493927,0.0,0.5866617441177369,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000375,True,True,,False,False,FP,|
embed_only_baseline,pattern,description,description,pattern,description <-> pattern,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.9043766260147095,0.0,,text:description,False,0.5,mixed,mixed,True,False,0.9930026531219482,0.0,0.6603511810302735,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000421,True,True,,False,False,FP,|text:description
embed_only_baseline,pattern,tags,pattern,tags,pattern <-> tags,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8602139949798584,0.0,,,False,0.6666666666666666,mixed,mixed,True,False,0.9591236114501953,0.0,0.6359103202819825,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000422,True,True,,False,False,FP,|
embed_only_baseline,pattern,created_at,created at,pattern,created at <-> pattern,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8032533526420593,0.0,,,False,0.3333333333333333,mixed,mixed,True,False,0.9496150016784668,0.0,0.6112243413925171,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000423,True,True,,False,False,FP,|
embed_only_baseline,pattern,created,created,pattern,created <-> pattern,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.6536056995391846,0.0,,,False,0.3333333333333333,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.946797251701355,0.0,0.4508017301559449,2,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000464,True,True,,False,False,FP,|
embed_only_baseline,description,tags,description,tags,description <-> tags,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.9118265509605408,0.0,text:description,,False,0.3333333333333333,mixed,mixed,True,False,0.984276294708252,0.0,0.6615858793258668,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000469,True,True,,False,False,FP,text:description|
embed_only_baseline,description,created_at,created at,description,created at <-> description,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8225733637809753,0.0,text:description,,False,0.16666666666666666,mixed,mixed,True,False,0.977705717086792,0.0,0.6245704889297485,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000470,True,True,,False,False,FP,text:description|
